"STATION","NAME","DATE","TAVG","TMAX","TMIN","TSUN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-13","47","52","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-14","48","54","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-15","43","49","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-16","44","49","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-17","47","54","40",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-18","42","47","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-19","37","41","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-20","38","44","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-21","37","42","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-22","33","37","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-23","31","37","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-24","29","37","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-25","33","42","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-26","49","56","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-27","48","52","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-28","45","50","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-29","44","49","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-11-30","41","45","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-01","37","41","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-02","31","36","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-03","29","35","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-04","35","45","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-05","38","45","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-06","29","32","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-07","32","36","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-08","29","32","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-09","30","36","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-10","38","52","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-11","42","47","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-12","40","53","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-13","26","31","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-14","40","49","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-15","36","39","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-16","44","53","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-17","45","58","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-18","31","35","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-19","34","41","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-20","32","37","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-21","28","33","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-22","25","33","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-23","22","30","14",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-24","27","32","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-25","21","27","15",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-26","23","31","15",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-27","27","33","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-28","24","28","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-29","25","32","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-30","28","31","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2000-12-31","27","30","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-01","27","31","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-02","21","26","15",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-03","24","30","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-04","28","33","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-05","26","33","18",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-06","33","39","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-07","33","41","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-08","35","41","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-09","30","34","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-10","28","33","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-11","36","45","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-12","34","42","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-13","31","36","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-14","33","39","26","    0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-15","36","37","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-16","40","45","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-17","39","43","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-18","33","36","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-19","38","41","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-20","34","37","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-21","28","32","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-22","27","32","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-23","27","35","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-24","33","42","23",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-25","32","38","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-26","27","33","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-27","35","40","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-28","33","37","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-29","31","36","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-30","43","51","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-01-31","41","50","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-01","43","50","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-02","37","45","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-03","30","34","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-04","29","37","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-05","35","40","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-06","40","45","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-07","40","45","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-08","35","39","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-09","43","47","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-10","42","56","28",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-11","27","32","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-12","26","35","16",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-13","41","49","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-14","37","44","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-15","42","47","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-16","37","42","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-17","30","39","21",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-18","26","32","19",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-19","33","40","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-20","44","51","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-21","35","49","20",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-22","21","24","17",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-23","30","38","22",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-24","30","34","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-25","41","48","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-26","43","51","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-27","41","50","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-02-28","33","38","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-01","31","38","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-02","37","43","31",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-03","42","47","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-04","33","37","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-05","32","33","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-06","30","34","26",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-07","36","42","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-08","33","40","25",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-09","38","44","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-10","40","47","33",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-11","42","54","29",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-12","38","46","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-13","43","47","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-14","44","50","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-15","43","51","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-16","46","54","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-17","42","46","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-18","41","47","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-19","44","53","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-20","43","51","35",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-21","43","45","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-22","41","44","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-23","49","58","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-24","43","51","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-25","37","44","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-26","34","41","27",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-27","33","42","24",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-28","38","46","30",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-29","38","44","32",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-30","42","44","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-03-31","42","46","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-01","41","43","38",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-02","43","49","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-03","44","52","36",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-04","46","54","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-05","48","58","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-06","47","51","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-07","47","51","42",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-08","44","47","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-09","54","63","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-10","54","61","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-11","49","52","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-12","53","58","48",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-13","61","74","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-14","57","67","46",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-15","53","61","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-16","51","55","47",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-17","47","50","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-18","46","55","37",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-19","43","52","34",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-20","47","54","39",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-21","56","61","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-22","66","82","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-23","65","76","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-24","66","78","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-25","50","55","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-26","53","62","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-27","53","63","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-28","57","64","50",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-29","52","59","44",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-04-30","58","70","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-01","67","81","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-02","68","79","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-03","72","85","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-04","75","87","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-05","64","75","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-06","54","62","45",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-07","49","57","41",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-08","53","62","43",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-09","58","66","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-10","69","83","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-11","70","81","58",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-12","71","83","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-13","61","69","53",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-14","62","72","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-15","62","73","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-16","56","61","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-17","57","61","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-18","56","58","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-19","65","74","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-20","56","59","52",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-21","56","60","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-22","60","63","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-23","59","61","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-24","61","65","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-25","56","58","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-26","60","65","55",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-27","62","66","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-28","65","73","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-29","64","71","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-30","60","66","54",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-05-31","61","70","51",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-01","57","65","49",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-02","61","70","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-03","67","75","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-04","66","75","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-05","67","77","57",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-06","73","79","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-07","68","76","60",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-08","71","81","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-09","71","81","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-10","73","83","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-11","70","77","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-12","71","77","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-13","74","80","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-14","72","78","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-15","74","80","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-16","76","82","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-17","72","77","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-18","75","83","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-19","73","80","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-20","74","82","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-21","72","76","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-22","73","79","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-23","74","79","69",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-24","73","79","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-25","75","84","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-26","78","88","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-27","82","93","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-28","85","93","77",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-29","77","80","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-06-30","82","91","73",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-01","77","89","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-02","66","75","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-03","66","75","56",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-04","71","75","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-05","74","80","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-06","69","75","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-07","69","76","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-08","70","75","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-09","74","80","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-10","79","87","70",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-11","76","84","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-12","73","79","66",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-13","71","79","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-14","73","81","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-15","73","83","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-16","73","81","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-17","77","85","68",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-18","73","79","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-19","72","78","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-20","71","80","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-21","73","83","62",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-22","72","79","64",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-23","75","82","67",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-24","78","85","71",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-25","84","91","77",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-26","72","81","63",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-27","69","78","59",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-28","69","77","61",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-29","71","76","65",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2001-07-30","70","78","62",
